frame,timestamp,stroke,confidence
385,12.833333333333334,Neutral,1.0
386,12.866666666666667,Neutral,1.0
387,12.9,Neutral,1.0
388,12.933333333333334,Neutral,1.0
389,12.966666666666667,Neutral,1.0
390,13.0,Neutral,1.0
391,13.033333333333333,Neutral,1.0
392,13.066666666666666,Neutral,1.0
393,13.1,Neutral,1.0
394,13.133333333333333,Neutral,1.0
395,13.166666666666666,Neutral,1.0
396,13.2,Neutral,1.0
397,13.233333333333333,Neutral,1.0
398,13.266666666666667,Neutral,0.98
399,13.3,Neutral,1.0
400,13.333333333333334,Neutral,0.99
401,13.366666666666667,Neutral,0.99
402,13.4,Neutral,0.98
403,13.433333333333334,Neutral,0.96
404,13.466666666666667,Neutral,0.98
405,13.5,Neutral,0.97
406,13.533333333333333,Neutral,0.98
407,13.566666666666666,Neutral,1.0
408,13.6,Neutral,1.0
409,13.633333333333333,Neutral,0.99
410,13.666666666666666,Neutral,1.0
411,13.7,Neutral,1.0
412,13.733333333333333,Neutral,1.0
413,13.766666666666667,Neutral,1.0
414,13.8,Neutral,1.0
415,13.833333333333334,Neutral,1.0
416,13.866666666666667,Neutral,1.0
417,13.9,Neutral,1.0
418,13.933333333333334,Neutral,1.0
419,13.966666666666667,Neutral,1.0
420,14.0,Neutral,1.0
421,14.033333333333333,Neutral,1.0
422,14.066666666666666,Neutral,1.0
423,14.1,Neutral,1.0
424,14.133333333333333,Neutral,1.0
425,14.166666666666666,Neutral,1.0
426,14.2,Neutral,0.99
427,14.233333333333333,Neutral,0.99
428,14.266666666666667,Neutral,1.0
429,14.3,Neutral,0.98
430,14.333333333333334,Neutral,0.97
431,14.366666666666667,Neutral,0.96
432,14.4,Neutral,0.98
433,14.433333333333334,Neutral,0.99
434,14.466666666666667,Neutral,0.99
435,14.5,Neutral,1.0
436,14.533333333333333,Neutral,0.99
437,14.566666666666666,Neutral,0.94
438,14.6,Neutral,1.0
439,14.633333333333333,Neutral,1.0
440,14.666666666666666,Neutral,1.0
441,14.7,Neutral,0.99
442,14.733333333333333,Neutral,0.97
