frame,timestamp,stroke,confidence
463,15.433333333333334,Neutral,1.0
464,15.466666666666667,Neutral,0.99
465,15.5,Neutral,1.0
466,15.533333333333333,Neutral,0.97
467,15.566666666666666,Neutral,1.0
468,15.6,Neutral,1.0
469,15.633333333333333,Neutral,1.0
470,15.666666666666666,Neutral,1.0
471,15.7,Neutral,1.0
472,15.733333333333333,Neutral,0.99
473,15.766666666666667,Neutral,0.99
474,15.8,Neutral,1.0
475,15.833333333333334,Neutral,0.99
476,15.866666666666667,Neutral,0.99
477,15.9,Neutral,1.0
478,15.933333333333334,Neutral,0.99
479,15.966666666666667,Neutral,0.94
480,16.0,Neutral,0.97
481,16.033333333333335,Neutral,0.99
482,16.066666666666666,Neutral,0.99
483,16.1,Neutral,0.99
484,16.133333333333333,Neutral,1.0
485,16.166666666666668,Neutral,1.0
486,16.2,Neutral,0.98
487,16.233333333333334,Neutral,0.98
488,16.266666666666666,Neutral,0.99
489,16.3,Neutral,0.98
490,16.333333333333332,Neutral,1.0
491,16.366666666666667,Neutral,1.0
492,16.4,Neutral,0.99
493,16.433333333333334,Neutral,1.0
494,16.466666666666665,Neutral,0.99
495,16.5,Neutral,1.0
496,16.533333333333335,Neutral,1.0
497,16.566666666666666,Neutral,1.0
498,16.6,Neutral,0.99
499,16.633333333333333,Neutral,1.0
500,16.666666666666668,Neutral,1.0
501,16.7,Neutral,1.0
502,16.733333333333334,Neutral,1.0
503,16.766666666666666,Neutral,1.0
504,16.8,Neutral,1.0
505,16.833333333333332,Neutral,1.0
506,16.866666666666667,Neutral,1.0
507,16.9,Neutral,1.0
508,16.933333333333334,Neutral,1.0
509,16.966666666666665,Neutral,1.0
510,17.0,Neutral,1.0
511,17.033333333333335,Neutral,1.0
512,17.066666666666666,Neutral,1.0
513,17.1,Neutral,1.0
514,17.133333333333333,Neutral,1.0
515,17.166666666666668,Neutral,1.0
516,17.2,Neutral,0.99
517,17.233333333333334,Neutral,1.0
518,17.266666666666666,Neutral,0.99
519,17.3,Neutral,1.0
520,17.333333333333332,Neutral,1.0
521,17.366666666666667,Neutral,0.99
522,17.4,Neutral,0.99
523,17.433333333333334,Neutral,0.99
524,17.466666666666665,Neutral,1.0
525,17.5,Neutral,0.96
526,17.533333333333335,Neutral,0.96
527,17.566666666666666,Neutral,0.89
528,17.6,Neutral,0.9
529,17.633333333333333,Neutral,0.78
530,17.666666666666668,Forehand,0.86
531,17.7,Forehand,0.92
532,17.733333333333334,Forehand,0.97
533,17.766666666666666,Forehand,0.91
534,17.8,Forehand,0.86
535,17.833333333333332,Forehand,0.76
536,17.866666666666667,Forehand,0.82
537,17.9,Forehand,0.58
538,17.933333333333334,Forehand,0.89
539,17.966666666666665,Forehand,0.84
540,18.0,Forehand,0.9
541,18.033333333333335,Forehand,0.81
542,18.066666666666666,Forehand,0.78
543,18.1,Forehand,0.89
544,18.133333333333333,Forehand,0.92
545,18.166666666666668,Forehand,0.85
546,18.2,Forehand,0.9
547,18.233333333333334,Forehand,0.9
548,18.266666666666666,Forehand,0.94
549,18.3,Forehand,0.88
550,18.333333333333332,Forehand,0.63
551,18.366666666666667,Forehand,0.59
552,18.4,Forehand,0.81
553,18.433333333333334,Forehand,0.93
554,18.466666666666665,Forehand,0.8
555,18.5,Neutral,0.48
556,18.533333333333335,Forehand,0.51
557,18.566666666666666,Forehand,0.79
558,18.6,Forehand,0.85
559,18.633333333333333,Forehand,0.75
560,18.666666666666668,Neutral,0.64
561,18.7,Neutral,0.87
562,18.733333333333334,Neutral,0.83
563,18.766666666666666,Neutral,0.95
564,18.8,Neutral,0.97
565,18.833333333333332,Neutral,0.97
566,18.866666666666667,Neutral,0.97
567,18.9,Neutral,0.98
568,18.933333333333334,Neutral,0.89
569,18.966666666666665,Neutral,0.97
570,19.0,Neutral,0.98
571,19.033333333333335,Neutral,0.85
572,19.066666666666666,Neutral,0.92
573,19.1,Neutral,0.97
574,19.133333333333333,Neutral,0.97
575,19.166666666666668,Neutral,0.97
576,19.2,Neutral,0.96
577,19.233333333333334,Neutral,0.96
578,19.266666666666666,Neutral,0.97
579,19.3,Neutral,0.96
580,19.333333333333332,Neutral,0.89
581,19.366666666666667,Neutral,0.8
582,19.4,Backhand,0.73
583,19.433333333333334,Backhand,0.71
584,19.466666666666665,Backhand,0.78
585,19.5,Backhand,0.91
586,19.533333333333335,Backhand,0.91
587,19.566666666666666,Backhand,0.95
588,19.6,Backhand,0.95
589,19.633333333333333,Backhand,0.91
590,19.666666666666668,Backhand,0.96
591,19.7,Backhand,0.95
592,19.733333333333334,Backhand,0.95
593,19.766666666666666,Backhand,0.95
594,19.8,Backhand,0.94
595,19.833333333333332,Backhand,0.94
596,19.866666666666667,Backhand,0.89
597,19.9,Backhand,0.94
598,19.933333333333334,Backhand,0.95
599,19.966666666666665,Backhand,0.98
600,20.0,Backhand,0.94
601,20.033333333333335,Backhand,0.96
602,20.066666666666666,Backhand,0.95
603,20.1,Backhand,0.93
604,20.133333333333333,Backhand,0.96
605,20.166666666666668,Backhand,0.87
606,20.2,Backhand,0.88
